mean_pop_count,mean_cell_activity,active_frac,silent_frac,pop_var,pop_std,pop_cv,branching_ratio_mean,branching_ratio_regression,lag1_autocorr,autocorr_time_s,n_avalanches,av_size_mean,av_size_max,av_size_q50,av_size_q90,av_size_q99,av_size_cv,av_size_q99_q50,av_dur_mean_bins,av_dur_max_bins,av_dur_q50_bins,av_dur_q90_bins,av_dur_q99_bins,av_dur_cv,av_dur_q99_q50,rough_size_slope,rough_size_r2,rough_duration_slope,rough_duration_r2,regime,gain,trial,seed_size,cascade_total_size,cascade_duration_bins,cascade_duration_s,extinct_by_end,hit_large_fraction
5.5,0.00275,0.9866666666666667,0.013333333333333334,9.283333333333333,3.046856303361439,0.5539738733383427,1.1428680829524678,0.9217692828146143,0.6603449469030909,0.1182254171215119,5,330.0,1485.0,34.0,939.8000000000001,1430.48,1.7548662500474321,42.07294117646935,59.2,247.0,12.0,160.60000000000002,238.35999999999999,1.595560575483249,19.863333333331678,,,,,seeded_no_ext,0.8,15,1,1650.0,296,2.96,False,
1.8245614035087718,0.000912280701754386,0.8596491228070176,0.14035087719298245,1.934133579562942,1.390731311060099,0.7622277377921365,1.1993197278902559,0.7666666666666667,0.35781307141247426,0.002494080327884998,5,20.8,25.0,23.0,24.6,24.96,0.2115384615384514,1.0852173913043008,9.8,13.0,10.0,11.8,12.879999999999999,0.18704390591654577,1.287999999999871,,,,,seeded_no_ext,0.8,16,1,104.0,49,0.49,True,
4.533333333333333,0.002266666666666667,0.96,0.04,8.468888888888888,2.910135544762286,0.6419416642856568,1.1274884915585726,0.9131487889273356,0.6958721517770236,0.24206889134133608,11,123.63636363636364,1059.0,12.0,114.0,964.5000000000003,2.411451737225683,80.37499999999334,26.181818181818183,192.0,5.0,28.0,175.60000000000005,2.037321765664799,35.119999999992984,,,,,seeded_no_ext,0.8,17,1,1360.0,288,2.88,False,
6.68,0.00334,0.9966666666666667,0.0033333333333333335,8.310933333333336,2.882868941407732,0.43156720679750005,1.070861339443344,0.9532174909299217,0.6667732042527972,0.030274605409532657,2,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.8,18,1,2004.0,299,2.99,False,
5.756666666666667,0.0028783333333333334,0.9966666666666667,0.0033333333333333335,7.097455555555555,2.664105019618325,0.46278604857287703,1.1560780476045605,0.913479883865616,0.5036361777369865,0.011589984410221212,2,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.8,19,1,1727.0,299,2.99,False,
4.973333333333334,0.0024866666666666665,0.9833333333333333,0.016666666666666666,9.545955555555556,3.0896529830315176,0.6212438973922714,1.1582322911400234,0.9074958572960328,0.6635115640409928,0.07972989537867622,5,298.4,1349.0,52.0,830.6000000000001,1297.1599999999999,1.761136749187808,24.945384615384132,59.0,250.0,12.0,156.8,240.68,1.6196509424947665,20.056666666664995,,,,,seeded_no_ext,1.0,0,1,1492.0,295,2.95,False,
2.6923076923076925,0.001346153846153846,0.8076923076923077,0.19230769230769232,4.674556213017751,2.16207220347003,0.8030553898599985,1.2216553287975032,0.7387096774193549,0.30793673850644687,0.0,3,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,1,1,70.0,21,0.21,True,
3.25,0.001625,0.9347826086956522,0.06521739130434782,5.622282608695652,2.3711352995338864,0.7295800921640482,1.195307308969457,0.8596373404969778,0.5906756672683781,0.0038695135538238746,4,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,2,1,299.0,86,0.86,True,
6.403333333333333,0.0032016666666666665,1.0,0.0,6.8273222222222225,2.612914507254729,0.40805536292363154,1.1058304571680106,0.9313849172974489,0.4981312878363785,0.009985395638270207,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,3,1,1921.0,300,3.0,False,
5.386666666666667,0.002693333333333333,0.97,0.03,9.697155555555556,3.1140256189626245,0.57809881540137,1.115336531284472,0.9131935456035896,0.6489078304923465,0.08477809167809389,9,179.55555555555554,1026.0,33.0,463.60000000000014,969.76,1.756645517783671,29.386666666665775,32.333333333333336,160.0,8.0,84.80000000000001,152.48,1.5201903992714383,19.059999999997615,,,,,seeded_no_ext,1.0,4,1,1616.0,291,2.91,False,
6.073333333333333,0.0030366666666666667,0.9866666666666667,0.013333333333333334,9.76128888888889,3.1243061451927034,0.5144302105146304,1.1679473351503715,0.9187365398420675,0.6006999364357901,0.04561749430822747,4,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,5,1,1822.0,296,2.96,False,
5.703333333333333,0.002851666666666667,0.9966666666666667,0.0033333333333333335,10.428655555555554,3.229342898416883,0.5662202627264145,1.125416585651127,0.932406184445653,0.7184011587927984,0.176198950031276,2,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,6,1,1711.0,299,2.99,False,
5.046666666666667,0.002523333333333333,1.0,0.0,6.431155555555555,2.5359723096981077,0.5025044206798425,1.1563840191762709,0.9172355844974267,0.5769453552314632,0.012720537739502371,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,7,1,1514.0,300,3.0,False,
5.94,0.00297,0.9966666666666667,0.0033333333333333335,7.2564,2.693770591568629,0.4534967325872349,1.1452738235354505,0.9187406767684698,0.5162461249229189,0.011534869706733732,2,,,,,,,,,,,,,,,,,,,seeded_no_ext,1.0,8,1,1782.0,299,2.99,False,
4.47,0.002235,0.96,0.04,9.022433333333334,3.003736561906409,0.671976859486742,1.1490841523937685,0.9053540587219344,0.6928508428783355,0.18347856628961856,12,111.75,1118.0,11.0,86.20000000000002,1005.0300000000005,2.72392257573391,91.36636363635537,24.0,206.0,5.5,23.400000000000002,185.9800000000001,2.3038187902953817,33.81454545453933,,,,,seeded_no_ext,1.0,9,1,1341.0,288,2.88,False,
